mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
226-122538-0002_6818-76332-0023,226.0,F,6818.0,F
374-180298-0003_4406-16883-0031,374.0,M,4406.0,M
587-54108-0038_2092-145706-0006,587.0,F,2092.0,F
6209-34600-0034_405-130894-0009,6209.0,M,405.0,M
6000-55211-0000_8419-293473-0007,6000.0,F,8419.0,M
5750-100289-0020_6925-80680-0077,5750.0,M,6925.0,M
6529-62554-0028_3807-4923-0001,6529.0,M,3807.0,M
6081-41998-0040_3879-174923-0050,6081.0,M,3879.0,F
4680-16041-0023_198-126831-0038,4680.0,F,198.0,F
4195-186238-0016_125-121342-0001,4195.0,F,125.0,F
6000-86686-0019_3723-171115-0053,6000.0,F,3723.0,M
298-126791-0048_6848-252322-0003,298.0,F,6848.0,M
6385-34655-0023_8063-274117-0007,6385.0,F,8063.0,M
5390-30096-0025_460-172357-0025,5390.0,M,460.0,M
1737-148989-0026_4137-11702-0026,1737.0,F,4137.0,F
7264-92314-0024_1723-141149-0025,7264.0,M,1723.0,M
3723-171631-0028_8098-278252-0027,3723.0,M,8098.0,M
4813-248641-0005_8014-280382-0006,4813.0,M,8014.0,F
7078-271888-0052_1867-154075-0021,7078.0,F,1867.0,M
226-122538-0009_83-11691-0014,226.0,F,83.0,F
229-130880-0085_4640-19187-0033,229.0,M,4640.0,F
2196-174172-0017_1963-147036-0026,2196.0,F,1963.0,F
2952-408-0023_4813-248638-0013,2952.0,M,4813.0,M
403-216-0007_909-131045-0040,403.0,F,909.0,M
3259-158083-0047_40-121026-0007,3259.0,F,40.0,F
5688-41232-0025_2007-149877-0056,5688.0,F,2007.0,F
1737-142396-0017_5789-57158-0017,1737.0,F,5789.0,F
446-123501-0003_4406-16882-0037,446.0,M,4406.0,M
7447-91187-0045_446-123502-0025,7447.0,M,446.0,M
5688-41232-0070_4137-11701-0039,5688.0,F,4137.0,F
2691-156745-0025_8630-305213-0045,2691.0,F,8630.0,M
3879-173592-0021_328-129766-0070,3879.0,F,328.0,F
1246-124548-0018_8629-261140-0034,1246.0,F,8629.0,M
4362-15663-0060_2514-149482-0037,4362.0,F,2514.0,M
8629-261139-0003_8014-112602-0002,8629.0,M,8014.0,F
8226-274371-0026_4680-16042-0035,8226.0,M,4680.0,F
2518-154826-0009_2002-139469-0086,2518.0,M,2002.0,M
8609-262281-0019_4340-15220-0081,8609.0,M,4340.0,F
5339-14134-0026_32-21634-0001,5339.0,F,32.0,F
1447-130552-0005_2764-36619-0007,1447.0,F,2764.0,F
87-121553-0106_831-130746-0057,87.0,F,831.0,M
5789-57158-0008_2007-132570-0047,5789.0,F,2007.0,F
2817-142371-0073_5463-39173-0007,2817.0,F,5463.0,M
587-41611-0013_7190-90543-0003,587.0,F,7190.0,M
3607-29116-0019_2092-145706-0079,3607.0,M,2092.0,F
7367-86737-0056_6367-65536-0040,7367.0,M,6367.0,M
8747-293952-0066_8630-305213-0003,8747.0,M,8630.0,M
7402-90848-0002_3235-28433-0048,7402.0,M,3235.0,F
5561-41616-0010_8063-274117-0002,5561.0,F,8063.0,M
4051-11218-0012_4137-11701-0021,4051.0,F,4137.0,F
2092-145709-0021_2007-149877-0055,2092.0,F,2007.0,F
1447-17506-0026_6385-34669-0010,1447.0,F,6385.0,F
196-122152-0015_6437-66172-0037,196.0,M,6437.0,M
7794-295955-0017_7859-102521-0005,7794.0,F,7859.0,F
460-172357-0009_4830-25898-0039,460.0,M,4830.0,M
1088-134315-0054_3374-298025-0003,1088.0,F,3374.0,M
307-127535-0003_5393-19218-0011,307.0,M,5393.0,F
5339-14134-0053_307-127539-0038,5339.0,F,307.0,M
3259-158083-0113_8425-287387-0006,3259.0,F,8425.0,M
211-122425-0043_3440-171009-0044,211.0,F,3440.0,F
302-123516-0012_696-92939-0009,302.0,F,696.0,F
4160-11550-0011_4441-76262-0006,4160.0,F,4441.0,M
4830-25898-0047_1334-135589-0093,4830.0,M,1334.0,M
374-180298-0062_7447-91187-0059,374.0,M,7447.0,M
446-123502-0023_6064-56168-0002,446.0,M,6064.0,F
7067-76047-0011_307-127539-0029,7067.0,M,307.0,M
196-122159-0015_405-130894-0018,196.0,M,405.0,M
118-47824-0038_8468-294887-0042,118.0,M,8468.0,F
8123-275216-0015_2514-149482-0052,8123.0,F,2514.0,M
3982-178459-0027_8238-274553-0028,3982.0,F,8238.0,F
7226-86964-0054_4137-11701-0030,7226.0,M,4137.0,F
2764-36619-0040_1355-39947-0030,2764.0,F,1355.0,M
6437-66172-0005_211-122425-0067,6437.0,M,211.0,F
730-358-0032_226-131533-0012,730.0,F,226.0,F
4014-186183-0018_5678-43301-0005,4014.0,M,5678.0,M
6078-54013-0000_1743-142914-0002,6078.0,F,1743.0,M
289-121665-0025_2159-179154-0030,289.0,F,2159.0,M
3830-12531-0006_40-222-0022,3830.0,M,40.0,F
6209-34600-0029_8014-112586-0009,6209.0,M,8014.0,F
103-1241-0000_7178-34644-0056,103.0,F,7178.0,F
8425-246962-0004_7511-102419-0049,8425.0,M,7511.0,F
8629-261139-0030_254-127705-0038,8629.0,M,254.0,M
2691-156755-0012_7635-105409-0067,2691.0,F,7635.0,F
302-123504-0006_1447-130551-0007,302.0,F,1447.0,F
5456-62043-0015_8226-274369-0018,5456.0,M,8226.0,M
587-41611-0002_374-180299-0019,587.0,F,374.0,M
2182-181173-0037_7505-83618-0001,2182.0,F,7505.0,M
1455-138263-0002_1263-139804-0025,1455.0,M,1263.0,F
1355-39947-0040_39-121914-0034,1355.0,M,39.0,F
3526-175658-0023_5104-33406-0017,3526.0,F,5104.0,M
1841-159771-0027_3526-176653-0029,1841.0,F,3526.0,F
8108-274318-0031_302-123504-0024,8108.0,M,302.0,F
2092-145706-0062_8063-274115-0018,2092.0,F,8063.0,M
3526-176651-0017_909-131044-0024,3526.0,F,909.0,M
6064-300880-0038_4051-11218-0041,6064.0,F,4051.0,F
1841-150351-0001_1743-142912-0006,1841.0,F,1743.0,M
441-130108-0002_3374-298032-0022,441.0,F,3374.0,M
7859-102521-0015_460-172359-0004,7859.0,F,460.0,M
6385-220959-0017_1963-142393-0049,6385.0,F,1963.0,F
2764-36616-0015_7505-258964-0023,2764.0,F,7505.0,M
5750-35690-0013_4853-29413-0031,5750.0,M,4853.0,F
8098-278278-0001_7278-104730-0034,8098.0,M,7278.0,M
4640-19188-0017_6836-76549-0008,4640.0,F,6836.0,M
302-123516-0007_2007-149877-0048,302.0,F,2007.0,F
200-124140-0008_625-132118-0040,200.0,F,625.0,M
3982-182255-0014_2952-410-0044,3982.0,F,2952.0,M
3723-171631-0027_7190-90543-0042,3723.0,M,7190.0,M
4830-25904-0019_1447-130552-0015,4830.0,M,1447.0,F
298-126790-0010_1553-140047-0006,298.0,F,1553.0,F
7059-77900-0034_2836-5355-0022,7059.0,F,2836.0,F
3242-67153-0022_8226-274369-0040,3242.0,M,8226.0,M
2989-138035-0022_3664-178355-0013,2989.0,F,3664.0,M
1447-130550-0001_2136-5147-0004,1447.0,F,2136.0,M
3436-172162-0017_1040-133433-0001,3436.0,M,1040.0,M
8838-298545-0028_103-1240-0008,8838.0,M,103.0,F
150-126112-0025_909-131044-0008,150.0,F,909.0,M
1502-122615-0005_1098-133695-0078,1502.0,F,1098.0,F
307-127535-0000_2159-179157-0012,307.0,M,2159.0,M
7800-283493-0032_6563-63821-0035,7800.0,F,6563.0,M
2002-139469-0045_1455-134435-0037,2002.0,M,1455.0,M
6563-63821-0022_83-3054-0011,6563.0,M,83.0,F
5789-57158-0016_4297-13009-0024,5789.0,F,4297.0,F
1116-137572-0047_2436-2476-0024,1116.0,F,2436.0,M
40-222-0041_1116-132851-0010,40.0,F,1116.0,F
5778-54535-0012_669-129061-0057,5778.0,F,669.0,F
19-227-0013_426-122822-0013,19.0,F,426.0,F
2289-152253-0008_458-126305-0017,2289.0,M,458.0,M
5104-33406-0010_26-495-0016,5104.0,M,26.0,M
5322-7680-0022_2289-152254-0027,5322.0,M,2289.0,M
4813-248638-0000_6437-66172-0020,4813.0,M,6437.0,M
322-124147-0046_7178-34644-0043,322.0,F,7178.0,F
3112-9555-0036_4853-27671-0018,3112.0,F,4853.0,F
909-131041-0019_1081-125237-0074,909.0,M,1081.0,M
8238-274553-0027_5390-30102-0009,8238.0,F,5390.0,M
3947-13260-0025_163-122947-0016,3947.0,F,163.0,M
150-126107-0018_3214-167607-0024,150.0,F,3214.0,M
2836-5355-0039_8419-286676-0011,2836.0,F,8419.0,M
6272-70168-0027_1502-122619-0029,6272.0,F,1502.0,F
328-129766-0084_5339-14134-0064,328.0,F,5339.0,F
7078-271888-0081_730-358-0020,7078.0,F,730.0,F
6529-62554-0018_6476-96661-0026,6529.0,M,6476.0,F
2196-174172-0026_7402-90848-0022,2196.0,F,7402.0,M
7113-86041-0070_4362-15663-0057,7113.0,F,4362.0,F
3526-175658-0007_730-360-0002,3526.0,F,730.0,F
1088-134318-0004_4898-28461-0019,1088.0,F,4898.0,M
7367-86737-0114_8324-286682-0022,7367.0,M,8324.0,F
8226-274371-0003_1502-122615-0017,8226.0,M,1502.0,F
26-495-0000_1034-121119-0014,26.0,M,1034.0,M
2289-152254-0003_5339-14133-0012,2289.0,M,5339.0,F
200-126784-0034_8063-274117-0026,200.0,F,8063.0,M
1963-147036-0015_7067-76048-0026,1963.0,F,7067.0,M
7067-76048-0001_1183-133255-0007,7067.0,M,1183.0,F
1963-147036-0021_1992-141719-0024,1963.0,F,1992.0,F
1034-121119-0011_5867-48852-0049,1034.0,M,5867.0,F
5688-15787-0042_1553-140047-0039,5688.0,F,1553.0,F
6385-220959-0041_7113-86041-0029,6385.0,F,7113.0,F
8312-279791-0037_8609-283227-0048,8312.0,F,8609.0,M
8226-274371-0034_4340-15220-0097,8226.0,M,4340.0,F
6147-34607-0012_2836-5354-0040,6147.0,F,2836.0,F
5678-43302-0023_125-121124-0037,5678.0,M,125.0,F
27-123349-0041_3699-47246-0013,27.0,M,3699.0,M
32-4137-0014_7302-86815-0000,32.0,F,7302.0,F
1502-122619-0070_1867-148436-0023,1502.0,F,1867.0,M
7312-92432-0000_1624-142933-0033,7312.0,M,1624.0,M
2007-149877-0060_8419-286667-0004,2007.0,F,8419.0,M
1553-140048-0014_5652-39938-0010,1553.0,F,5652.0,F
7113-86041-0033_7226-86964-0060,7113.0,F,7226.0,M
3235-28452-0015_5322-7678-0035,3235.0,F,5322.0,M
5514-19193-0004_5750-100289-0035,5514.0,F,5750.0,M
8609-262281-0013_307-127535-0031,8609.0,M,307.0,M
426-122822-0026_19-198-0027,426.0,F,19.0,F
163-122947-0030_19-227-0017,163.0,M,19.0,F
7794-295947-0018_8123-275193-0017,7794.0,F,8123.0,F
4088-158077-0051_911-128684-0075,4088.0,F,911.0,M
5789-70653-0025_5867-48852-0035,5789.0,F,5867.0,F
4088-158077-0096_248-130644-0030,4088.0,F,248.0,F
445-123857-0018_8468-286673-0039,445.0,M,8468.0,F
2002-139469-0111_403-126855-0010,2002.0,M,403.0,F
5393-19219-0058_1594-135914-0060,5393.0,F,1594.0,M
481-123720-0012_1963-142393-0014,481.0,M,1963.0,F
2289-152257-0023_6925-80680-0018,2289.0,M,6925.0,M
1502-122619-0001_5390-30096-0022,1502.0,F,5390.0,M
1447-130552-0011_6000-86686-0007,1447.0,F,6000.0,F
3242-67168-0026_6019-3185-0021,3242.0,M,6019.0,M
887-123291-0036_3723-171631-0030,887.0,F,3723.0,M
7078-271888-0101_6848-76049-0010,7078.0,F,6848.0,M
3374-298026-0000_839-130898-0099,3374.0,M,839.0,M
4340-15220-0032_5104-33407-0001,4340.0,F,5104.0,M
2391-145015-0066_5390-30096-0019,2391.0,F,5390.0,M
2289-152257-0014_2910-131096-0073,2289.0,M,2910.0,F
8324-286682-0020_1553-140047-0016,8324.0,F,1553.0,F
3857-182315-0023_8797-294123-0086,3857.0,M,8797.0,M
2518-154826-0032_4051-11218-0060,2518.0,M,4051.0,F
2518-154826-0000_839-130898-0095,2518.0,M,839.0,M
1578-140045-0013_8123-275216-0040,1578.0,F,8123.0,F
3235-28433-0014_7402-90848-0018,3235.0,F,7402.0,M
4195-186238-0018_3242-67153-0036,4195.0,F,3242.0,M
8468-295198-0032_1502-122615-0014,8468.0,F,1502.0,F
6064-300880-0020_831-130746-0048,6064.0,F,831.0,M
3947-13262-0010_445-123857-0002,3947.0,F,445.0,M
7505-258958-0027_4788-94904-0027,7505.0,M,4788.0,M
8108-280359-0020_1992-141719-0051,8108.0,M,1992.0,F
125-121124-0058_60-121082-0025,125.0,F,60.0,M
3947-13260-0002_8063-274116-0010,3947.0,F,8063.0,M
8580-287364-0007_6147-34605-0026,8580.0,M,6147.0,F
5339-14134-0039_8975-270782-0075,5339.0,F,8975.0,F
1502-122619-0082_5339-14133-0024,1502.0,F,5339.0,F
8051-119902-0013_3857-182317-0027,8051.0,F,3857.0,M
7264-92316-0030_3112-9555-0011,7264.0,M,3112.0,F
226-131532-0024_5163-39921-0017,226.0,F,5163.0,F
7517-100437-0005_2817-142371-0006,7517.0,F,2817.0,F
8088-284756-0046_1594-135914-0074,8088.0,M,1594.0,M
2384-152900-0008_6078-54007-0046,2384.0,M,6078.0,F
198-129977-0003_5789-57158-0006,198.0,F,5789.0,F
1970-28415-0026_2843-152918-0097,1970.0,F,2843.0,M
4297-13009-0007_19-227-0035,4297.0,F,19.0,F
405-130895-0004_2911-7601-0006,405.0,M,2911.0,M
6147-34606-0033_4195-186237-0008,6147.0,F,4195.0,F
19-227-0068_8629-261140-0004,19.0,F,8629.0,M
6454-120342-0004_481-123720-0058,6454.0,M,481.0,M
1447-17506-0008_6147-34607-0024,1447.0,F,6147.0,F
1898-145715-0006_3664-178366-0007,1898.0,F,3664.0,M
5022-29411-0045_1841-150351-0032,5022.0,F,1841.0,F
831-130739-0023_1246-124548-0046,831.0,M,1246.0,F
1926-143879-0026_1069-133709-0006,1926.0,F,1069.0,F
1081-125237-0039_2893-139310-0000,1081.0,M,2893.0,M
4830-25904-0038_8063-274116-0028,4830.0,M,8063.0,M
403-128339-0009_4788-91208-0021,403.0,F,4788.0,M
6209-34599-0014_211-122425-0017,6209.0,M,211.0,F
2159-179157-0011_1088-134318-0001,2159.0,M,1088.0,F
7447-91186-0015_4640-19189-0026,7447.0,M,4640.0,F
2436-2481-0014_5104-33407-0015,2436.0,M,5104.0,M
4481-17499-0002_3723-171631-0059,4481.0,F,3723.0,M
4195-186236-0003_7178-34645-0022,4195.0,F,7178.0,F
6818-76332-0010_298-126791-0019,6818.0,F,298.0,F
3947-13260-0021_1624-168623-0021,3947.0,F,1624.0,M
83-9960-0029_2843-152918-0037,83.0,F,2843.0,M
8747-293952-0081_2691-156750-0012,8747.0,M,2691.0,F
4830-25898-0036_298-126790-0028,4830.0,M,298.0,F
4813-248638-0006_4195-186238-0022,4813.0,M,4195.0,F
6563-285357-0028_4267-78186-0037,6563.0,M,4267.0,M
5163-39921-0024_118-121721-0010,5163.0,F,118.0,M
5688-41232-0017_1246-124550-0009,5688.0,F,1246.0,F
78-368-0042_5703-47212-0034,78.0,M,5703.0,M
8838-298545-0007_5456-58161-0001,8838.0,M,5456.0,M
3982-182255-0009_446-123501-0048,3982.0,F,446.0,M
5750-100289-0070_4088-158077-0095,5750.0,M,4088.0,F
1334-135589-0070_19-227-0054,1334.0,M,19.0,F
6385-220959-0038_1743-142912-0008,6385.0,F,1743.0,M
8975-270782-0090_1963-142393-0013,8975.0,F,1963.0,F
3436-172171-0043_6147-34606-0034,3436.0,M,6147.0,F
5049-25947-0029_87-121553-0089,5049.0,M,87.0,F
27-124992-0020_5393-19219-0028,27.0,M,5393.0,F
5393-19218-0009_4160-11549-0001,5393.0,F,4160.0,F
1263-141777-0020_19-227-0006,1263.0,F,19.0,F
83-11691-0022_2691-156755-0011,83.0,F,2691.0,F
3857-182315-0012_3168-173564-0007,3857.0,M,3168.0,M
4406-16882-0009_4362-15663-0070,4406.0,M,4362.0,F
5049-25947-0046_6209-34599-0006,5049.0,M,6209.0,M
5808-48608-0048_4830-25898-0037,5808.0,M,4830.0,M
226-131532-0012_7511-102420-0020,226.0,F,7511.0,F
4340-15220-0058_3699-19402-0004,4340.0,F,3699.0,M
8425-287387-0004_4297-13009-0012,8425.0,M,4297.0,F
1235-135887-0009_8088-284756-0015,1235.0,M,8088.0,M
6476-57446-0071_103-1240-0057,6476.0,F,103.0,F
7302-86815-0037_1455-134435-0064,7302.0,F,1455.0,M
2092-145706-0042_229-130880-0059,2092.0,F,229.0,M
3240-131231-0081_2514-149482-0062,3240.0,M,2514.0,M
5808-54425-0034_8580-287364-0010,5808.0,M,8580.0,M
7517-100429-0011_6272-70171-0027,7517.0,F,6272.0,F
6529-62554-0000_1334-135589-0034,6529.0,M,1334.0,M
6529-62556-0041_5192-19397-0064,6529.0,M,5192.0,M
6147-34606-0025_7278-104730-0028,6147.0,F,7278.0,M
6147-34607-0016_669-129061-0058,6147.0,F,669.0,F
426-122821-0008_3607-135982-0042,426.0,F,3607.0,M
1502-122619-0087_8629-261140-0048,1502.0,F,8629.0,M
1034-121119-0050_2843-152918-0108,1034.0,M,2843.0,M
8063-274115-0008_730-359-0015,8063.0,M,730.0,F
2952-410-0019_6272-70191-0019,2952.0,M,6272.0,F
5022-29411-0020_2989-138028-0044,5022.0,F,2989.0,F
3982-178459-0018_4137-11701-0043,3982.0,F,4137.0,F
3440-171009-0047_7511-102420-0009,3440.0,F,7511.0,F
6385-220959-0021_1235-135887-0006,6385.0,F,1235.0,M
5163-39921-0026_60-121082-0092,5163.0,F,60.0,M
8226-274371-0001_2384-152900-0055,8226.0,M,2384.0,M
78-369-0004_8312-279791-0049,78.0,M,8312.0,F
8324-286683-0000_2196-170151-0029,8324.0,F,2196.0,F
8324-286682-0028_1970-26100-0033,8324.0,F,1970.0,F
5022-29411-0054_7367-86737-0018,5022.0,F,7367.0,M
1081-125237-0072_7635-105409-0031,1081.0,M,7635.0,F
5339-14133-0046_5750-100289-0033,5339.0,F,5750.0,M
730-360-0008_1841-179183-0000,730.0,F,1841.0,F
7148-82991-0036_3112-9555-0060,7148.0,F,3112.0,F
198-126831-0027_8629-261140-0018,198.0,F,8629.0,M
1355-39947-0052_1743-142913-0027,1355.0,M,1743.0,M
233-134440-0056_7264-92316-0026,233.0,M,7264.0,M
1183-133255-0013_7278-104730-0024,1183.0,F,7278.0,M
8609-283227-0045_7178-34644-0068,8609.0,M,7178.0,F
200-126784-0008_3214-167602-0031,200.0,F,3214.0,M
6836-61803-0019_5393-19219-0046,6836.0,M,5393.0,F
2196-174172-0027_150-126107-0025,2196.0,F,150.0,F
8088-284756-0086_125-121342-0031,8088.0,M,125.0,F
39-121914-0006_6531-61334-0100,39.0,F,6531.0,F
26-495-0043_8580-287363-0009,26.0,M,8580.0,M
2092-145706-0003_4214-7146-0032,2092.0,F,4214.0,F
460-172359-0030_1502-122619-0039,460.0,M,1502.0,F
6272-70171-0037_39-121916-0011,6272.0,F,39.0,F
426-122819-0009_7780-274562-0016,426.0,F,7780.0,F
332-128985-0030_4397-15666-0020,332.0,M,4397.0,M
7859-102518-0001_1723-141149-0058,7859.0,F,1723.0,M
2007-149877-0044_2182-150130-0032,2007.0,F,2182.0,F
1116-132851-0014_6000-55211-0037,1116.0,F,6000.0,F
2893-139310-0027_332-128985-0044,2893.0,M,332.0,M
4830-25898-0010_4788-94904-0009,4830.0,M,4788.0,M
8629-261140-0023_374-180299-0006,8629.0,M,374.0,M
3374-298032-0011_2391-145015-0093,3374.0,M,2391.0,F
6272-70168-0006_2514-149482-0002,6272.0,F,2514.0,M
248-130697-0033_1970-28415-0013,248.0,F,1970.0,F
254-127705-0041_7302-86815-0058,254.0,M,7302.0,F
118-124588-0000_1624-168623-0029,118.0,M,1624.0,M
8098-278252-0025_1246-124548-0050,8098.0,M,1246.0,F
1363-139304-0037_4362-15663-0039,1363.0,F,4362.0,F
1355-39947-0013_8629-261140-0039,1355.0,M,8629.0,M
298-126791-0016_1088-129236-0010,298.0,F,1088.0,F
4898-28461-0060_7190-90542-0039,4898.0,M,7190.0,M
426-122819-0030_8051-295385-0033,426.0,F,8051.0,F
6454-93938-0011_201-122255-0029,6454.0,M,201.0,M
2843-152918-0030_1088-129236-0016,2843.0,M,1088.0,F
4406-16882-0023_1034-121119-0000,4406.0,M,1034.0,M
322-124147-0006_1926-147987-0012,322.0,F,1926.0,F
887-123291-0010_3259-158083-0125,887.0,F,3259.0,F
26-495-0025_6476-96661-0022,26.0,M,6476.0,F
7635-105409-0032_7447-91187-0007,7635.0,F,7447.0,M
3486-166424-0057_2136-5147-0024,3486.0,M,2136.0,M
909-131045-0031_5867-48852-0033,909.0,M,5867.0,F
150-126107-0035_4680-16026-0020,150.0,F,4680.0,F
5049-25947-0101_125-121124-0070,5049.0,M,125.0,F
374-180299-0026_3235-28433-0015,374.0,M,3235.0,F
4018-107312-0037_2092-145706-0010,4018.0,M,2092.0,F
5703-47212-0020_374-180299-0012,5703.0,M,374.0,M
4406-16883-0029_298-126790-0004,4406.0,M,298.0,F
5561-41615-0019_201-127786-0052,5561.0,F,201.0,M
4018-103416-0025_6367-65536-0066,4018.0,M,6367.0,M
8088-284756-0061_6848-252322-0031,8088.0,M,6848.0,M
4788-91208-0013_446-123501-0057,4788.0,M,446.0,M
8051-119902-0001_322-124146-0021,8051.0,F,322.0,F
6476-57446-0077_5561-41615-0030,6476.0,F,5561.0,F
8014-112586-0019_4406-16883-0035,8014.0,F,4406.0,M
78-369-0060_8051-118101-0019,78.0,M,8051.0,F
5703-47198-0007_4137-11702-0008,5703.0,M,4137.0,F
7178-34645-0008_118-121721-0017,7178.0,F,118.0,M
4640-19189-0025_4853-27671-0014,4640.0,F,4853.0,F
1081-125237-0103_1069-133699-0015,1081.0,M,1069.0,F
8226-274371-0008_2092-145706-0041,8226.0,M,2092.0,F
5808-54425-0028_412-126975-0054,5808.0,M,412.0,M
254-145458-0011_298-126791-0030,254.0,M,298.0,F
7059-88364-0012_2989-138035-0001,7059.0,F,2989.0,F
1970-28415-0007_1235-135887-0027,1970.0,F,1235.0,M
6367-74004-0033_3214-167607-0008,6367.0,M,3214.0,M
200-124140-0009_248-130644-0026,200.0,F,248.0,F
8063-274116-0040_669-129061-0072,8063.0,M,669.0,F
4160-11550-0015_6925-80680-0082,4160.0,F,6925.0,M
2691-156750-0000_7178-34644-0046,2691.0,F,7178.0,F
2989-138035-0044_1069-133699-0024,2989.0,F,1069.0,F
5808-54425-0032_6848-252323-0017,5808.0,M,6848.0,M
8747-293952-0062_7517-100437-0019,8747.0,M,7517.0,F
7402-59171-0028_1594-135914-0031,7402.0,M,1594.0,M
1447-17506-0010_1355-39947-0044,1447.0,F,1355.0,M
8580-287364-0036_4481-17499-0030,8580.0,M,4481.0,F
7078-271888-0024_83-11691-0020,7078.0,F,83.0,F
4160-11550-0028_6563-285357-0042,4160.0,F,6563.0,M
1970-26100-0035_5778-12761-0042,1970.0,F,5778.0,F
5808-54425-0023_8465-246942-0005,5808.0,M,8465.0,F
5192-19396-0024_6181-216552-0086,5192.0,M,6181.0,M
150-132655-0024_5678-43302-0016,150.0,F,5678.0,M
7067-76047-0041_909-131044-0019,7067.0,M,909.0,M
5561-41616-0022_5322-7679-0029,5561.0,F,5322.0,M
2391-145015-0040_8098-278252-0010,2391.0,F,8098.0,M
3235-28433-0006_7505-258964-0000,3235.0,F,7505.0,M
4640-19189-0039_1737-142397-0041,4640.0,F,1737.0,F
374-180298-0042_8419-286676-0018,374.0,M,8419.0,M
6000-86686-0012_1263-141777-0016,6000.0,F,1263.0,F
2391-145015-0078_5022-29405-0012,2391.0,F,5022.0,F
7113-86041-0083_4397-15668-0006,7113.0,F,4397.0,M
4362-15663-0095_78-369-0027,4362.0,F,78.0,M
5703-47212-0011_7780-274562-0023,5703.0,M,7780.0,F
1970-28415-0027_2136-5143-0020,1970.0,F,2136.0,M
6385-220959-0019_7402-59171-0025,6385.0,F,7402.0,M
1502-122615-0020_3982-182255-0023,1502.0,F,3982.0,F
405-130894-0066_4051-11218-0056,405.0,M,4051.0,F
83-9960-0014_2910-131096-0089,83.0,F,2910.0,F
5561-39621-0043_200-124139-0024,5561.0,F,200.0,F
7511-102420-0040_6078-54013-0044,7511.0,F,6078.0,F
1737-148989-0011_1594-135914-0029,1737.0,F,1594.0,M
6209-34601-0005_6563-63821-0041,6209.0,M,6563.0,M
5678-43303-0014_5750-100289-0034,5678.0,M,5750.0,M
83-9960-0032_5192-19397-0054,83.0,F,5192.0,M
39-121915-0009_7402-90848-0044,39.0,F,7402.0,M
7059-88364-0013_7113-86041-0100,7059.0,F,7113.0,F
311-124404-0060_7059-77897-0002,311.0,M,7059.0,F
587-41619-0019_78-369-0042,587.0,F,78.0,M
83-11691-0026_5561-41615-0014,83.0,F,5561.0,F
125-121124-0072_1578-140049-0032,125.0,F,1578.0,F
2002-139469-0114_3526-176653-0023,2002.0,M,3526.0,F
5163-39921-0028_4137-11701-0049,5163.0,F,4137.0,F
2136-5143-0002_7113-86041-0059,2136.0,M,7113.0,F
4160-11549-0015_2514-149482-0020,4160.0,F,2514.0,M
4267-287369-0001_7447-91187-0028,4267.0,M,7447.0,M
2518-154825-0003_3857-182315-0044,2518.0,M,3857.0,M
1040-133433-0008_5778-12761-0049,1040.0,M,5778.0,F
1594-135914-0019_328-129766-0031,1594.0,M,328.0,F
6880-216547-0050_5339-14134-0056,6880.0,M,5339.0,F
1594-135914-0090_1970-28415-0014,1594.0,M,1970.0,F
2764-36619-0031_103-1240-0038,2764.0,F,103.0,F
4297-13006-0000_5463-39173-0022,4297.0,F,5463.0,M
1926-147979-0046_125-121342-0003,1926.0,F,125.0,F
8770-295465-0029_5463-39173-0054,8770.0,M,5463.0,M
1183-128659-0017_4051-11218-0031,1183.0,F,4051.0,F
4014-186179-0032_7635-105409-0051,4014.0,M,7635.0,F
1246-124550-0016_3607-135982-0033,1246.0,F,3607.0,M
2952-410-0042_311-124404-0041,2952.0,M,311.0,M
7447-91187-0011_5463-39173-0026,7447.0,M,5463.0,M
1553-140047-0030_8770-295462-0004,1553.0,F,8770.0,M
911-130578-0001_150-126107-0029,911.0,M,150.0,F
4640-19187-0026_3947-13262-0021,4640.0,F,3947.0,F
7859-102521-0016_8095-274345-0029,7859.0,F,8095.0,M
587-41611-0017_27-123349-0038,587.0,F,27.0,M
839-130898-0027_5703-47198-0026,839.0,M,5703.0,M
6000-55211-0005_1723-141149-0065,6000.0,F,1723.0,M
8629-261140-0032_8425-292520-0029,8629.0,M,8425.0,M
201-122255-0022_2817-142380-0009,201.0,M,2817.0,F
87-121553-0044_1867-154075-0020,87.0,F,1867.0,M
441-128982-0022_1841-150351-0029,441.0,F,1841.0,F
302-123516-0010_458-126294-0004,302.0,F,458.0,M
201-127786-0058_248-130697-0030,201.0,M,248.0,F
2518-154826-0029_1334-135589-0035,2518.0,M,1334.0,M
1088-134315-0029_8108-274318-0039,1088.0,F,8108.0,M
87-121553-0046_2007-149877-0036,87.0,F,2007.0,F
3983-5371-0003_8226-274369-0035,3983.0,F,8226.0,M
3235-28433-0025_4362-15663-0020,3235.0,F,4362.0,F
1116-137572-0029_3983-5371-0034,1116.0,F,3983.0,F
3664-11714-0010_405-130895-0011,3664.0,M,405.0,M
78-368-0028_6367-74004-0001,78.0,M,6367.0,M
8088-284756-0065_4481-17499-0007,8088.0,M,4481.0,F
198-209-0005_4406-16882-0065,198.0,F,4406.0,M
254-127705-0020_8468-295198-0008,254.0,M,8468.0,F
4397-15678-0042_5808-54425-0036,4397.0,M,5808.0,M
163-122947-0068_8419-286667-0019,163.0,M,8419.0,M
374-180298-0038_8095-274346-0013,374.0,M,8095.0,M
