mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
835-130876-0052_8329-279775-0034,835.0,M,8329.0,F
500-125123-0053_5672-75791-0036,500.0,M,5672.0,M
3258-169291-0034_6696-68773-0008,3258.0,F,6696.0,F
922-132291-0001_7188-107627-0021,922.0,M,7188.0,M
1348-135826-0035_711-187466-0045,1348.0,F,711.0,M
7766-109658-0013_4236-8927-0067,7766.0,F,4236.0,M
6683-63839-0010_79-121541-0089,6683.0,F,79.0,F
55-121069-0031_7939-120318-0010,55.0,M,7939.0,M
7926-254948-0046_7481-101276-0035,7926.0,M,7481.0,F
3540-163612-0091_2012-139355-0004,3540.0,M,2012.0,M
7932-93470-0006_8329-279775-0075,7932.0,F,8329.0,F
1028-133393-0029_2573-178449-0003,1028.0,M,2573.0,F
594-128329-0012_2790-142824-0092,594.0,M,2790.0,F
1422-146123-0020_6637-69607-0057,1422.0,F,6637.0,F
4427-12471-0026_3728-105398-0008,4427.0,F,3728.0,F
4110-11533-0003_5261-19373-0059,4110.0,M,5261.0,M
8677-291953-0021_7145-87280-0092,8677.0,F,7145.0,F
8879-300234-0034_3792-176660-0019,8879.0,M,3792.0,M
764-132272-0030_2061-147110-0029,764.0,M,2061.0,F
8195-117382-0111_6904-262291-0002,8195.0,M,6904.0,F
329-861-0003_583-139009-0102,329.0,M,583.0,M
4010-10798-0016_4246-12545-0027,4010.0,M,4246.0,M
8605-276939-0012_3521-175962-0028,8605.0,F,3521.0,M
6308-68359-0009_5092-28462-0034,6308.0,F,5092.0,M
6157-40556-0095_3738-176680-0045,6157.0,M,3738.0,F
6927-86043-0028_3738-176680-0029,6927.0,F,3738.0,F
525-126965-0064_7981-112058-0030,525.0,F,7981.0,M
5054-1187-0012_1874-143361-0036,5054.0,F,1874.0,M
3989-182402-0020_2775-161226-0012,3989.0,M,2775.0,F
5538-64717-0031_561-126313-0002,5538.0,F,561.0,M
7732-107517-0006_3549-8890-0019,7732.0,M,3549.0,F
816-2301-0037_671-131030-0019,816.0,M,671.0,M
7095-88484-0004_5723-43296-0025,7095.0,M,5723.0,F
1731-142320-0100_480-126292-0002,1731.0,F,480.0,M
7398-98878-0032_205-157088-0036,7398.0,F,205.0,F
5147-32137-0018_7294-92934-0043,5147.0,M,7294.0,F
1513-140221-0022_7991-102381-0087,1513.0,M,7991.0,M
487-129440-0052_479-134717-0035,487.0,M,479.0,F
764-132272-0003_408-122806-0086,764.0,M,408.0,F
451-126829-0055_3551-7884-0013,451.0,F,3551.0,F
8388-278289-0014_3001-160952-0027,8388.0,F,3001.0,F
1028-133393-0009_8193-116804-0014,1028.0,M,8193.0,F
5731-50776-0005_5304-55856-0032,5731.0,F,5304.0,M
7285-72200-0014_8545-273050-0050,7285.0,F,8545.0,F
209-4731-0035_8404-282926-0079,209.0,F,8404.0,F
3294-167597-0014_98-199-0052,3294.0,F,98.0,F
3866-9920-0045_7867-110528-0016,3866.0,M,7867.0,M
2201-160438-0031_6288-63105-0027,2201.0,M,6288.0,F
472-129983-0001_1705-142318-0009,472.0,F,1705.0,F
7868-110705-0023_1535-141644-0051,7868.0,F,1535.0,M
3851-9210-0087_1536-138488-0034,3851.0,F,1536.0,M
968-122545-0035_5776-46889-0093,968.0,F,5776.0,M
8643-269254-0011_3972-170212-0035,8643.0,M,3972.0,F
1913-147990-0028_2562-133442-0046,1913.0,M,2562.0,M
3025-12971-0078_1079-128633-0008,3025.0,F,1079.0,F
1445-139387-0000_2149-7239-0016,1445.0,M,2149.0,M
4590-18005-0019_815-130105-0056,4590.0,M,815.0,M
339-132717-0041_3493-17615-0004,339.0,F,3493.0,F
55-121068-0043_8498-287359-0034,55.0,M,8498.0,M
188-135249-0012_783-126739-0061,188.0,F,783.0,F
6006-60489-0015_2638-10172-0094,6006.0,F,2638.0,F
17-362-0045_225-131276-0004,17.0,M,225.0,F
5029-31091-0003_711-187466-0046,5029.0,F,711.0,M
2162-185436-0019_7754-108640-0016,2162.0,M,7754.0,F
576-129623-0135_5883-59268-0041,576.0,F,5883.0,M
5239-31629-0036_1748-1562-0067,5239.0,M,1748.0,M
1365-134825-0008_3790-39761-0006,1365.0,M,3790.0,F
8479-276730-0045_7342-254918-0073,8479.0,M,7342.0,F
4590-18004-0032_2039-141209-0011,4590.0,M,2039.0,M
957-132537-0026_434-132650-0020,957.0,M,434.0,F
8786-276735-0029_500-125123-0078,8786.0,M,500.0,M
8824-279153-0082_7704-106969-0045,8824.0,M,7704.0,M
3493-46712-0037_7868-110706-0005,3493.0,F,7868.0,F
6446-40544-0004_1460-138290-0065,6446.0,M,1460.0,F
4490-16002-0006_2045-158081-0009,4490.0,F,2045.0,M
8028-233382-0067_3513-7741-0020,8028.0,M,3513.0,F
3224-168204-0022_122-129752-0004,3224.0,F,122.0,M
7647-102250-0050_4013-11734-0064,7647.0,M,4013.0,M
4806-26894-0022_6115-58776-0036,4806.0,M,6115.0,M
4800-38660-0024_7832-258250-0002,4800.0,F,7832.0,M
2167-149881-0047_5293-82020-0008,2167.0,M,5293.0,M
345-1120-0012_7730-304541-0021,345.0,M,7730.0,F
6505-231836-0030_2573-186232-0020,6505.0,F,2573.0,F
7276-90847-0025_8347-258283-0023,7276.0,F,8347.0,M
4071-39913-0020_7933-112597-0022,4071.0,F,7933.0,F
986-129388-0004_2348-143895-0083,986.0,M,2348.0,F
272-130225-0020_1112-128138-0039,272.0,M,1112.0,M
4148-134149-0017_7398-98880-0010,4148.0,M,7398.0,F
3483-119637-0022_369-125883-0023,3483.0,M,369.0,M
5012-31089-0001_6288-63105-0000,5012.0,F,6288.0,F
7754-105383-0013_820-123133-0016,7754.0,F,820.0,M
2294-161707-0004_3584-178748-0038,2294.0,M,3584.0,F
1806-2536-0038_6686-216563-0078,1806.0,M,6686.0,M
781-127518-0039_598-127703-0030,781.0,M,598.0,F
3825-134148-0003_1536-141791-0019,3825.0,M,1536.0,M
2230-148550-0003_7145-87280-0049,2230.0,F,7145.0,F
3274-167022-0008_7704-106969-0016,3274.0,M,7704.0,M
2823-160953-0003_7837-109173-0029,2823.0,M,7837.0,M
6339-65534-0029_6286-69422-0032,6339.0,F,6286.0,F
1322-137589-0028_4111-184447-0040,1322.0,M,4111.0,F
8825-292252-0027_954-130627-0012,8825.0,F,954.0,M
2577-157236-0006_764-132280-0046,2577.0,F,764.0,M
5717-61421-0002_6188-78885-0015,5717.0,M,6188.0,F
5883-59268-0019_8699-291107-0054,5883.0,M,8699.0,F
1859-145703-0016_451-126826-0015,1859.0,F,451.0,F
2929-86777-0030_459-123443-0031,2929.0,M,459.0,M
6395-86708-0032_3070-166420-0045,6395.0,M,3070.0,M
8506-287660-0011_7720-105167-0003,8506.0,F,7720.0,M
6359-64713-0043_8506-293168-0029,6359.0,F,8506.0,F
2299-6524-0032_5876-8675-0070,2299.0,M,5876.0,F
8195-117382-0101_7011-66622-0066,8195.0,M,7011.0,M
7339-86804-0018_1748-1562-0049,7339.0,M,1748.0,M
5139-61422-0015_2774-131722-0099,5139.0,F,2774.0,M
5809-51162-0010_6574-70756-0022,5809.0,F,6574.0,M
5239-31629-0065_6352-88007-0009,5239.0,M,6352.0,F
1226-141270-0028_1112-128138-0031,1226.0,M,1112.0,M
8459-285173-0013_6544-67863-0007,8459.0,M,6544.0,F
7258-91902-0016_337-123033-0026,7258.0,M,337.0,F
6865-95959-0023_525-126965-0028,6865.0,F,525.0,F
8545-273050-0006_7959-109185-0051,8545.0,F,7959.0,F
7478-98645-0019_5637-41170-0001,7478.0,M,5637.0,M
472-129983-0028_3215-5757-0025,472.0,F,3215.0,F
3584-178748-0033_7981-112057-0014,3584.0,F,7981.0,M
5400-34479-0028_2562-133442-0051,5400.0,F,2562.0,M
6233-61742-0008_1552-140651-0004,6233.0,F,1552.0,M
1313-135020-0005_70-121127-0053,1313.0,M,70.0,M
4071-39913-0019_7837-109173-0032,4071.0,F,7837.0,M
3340-169293-0027_2775-160958-0041,3340.0,M,2775.0,F
79-121541-0062_7868-246932-0040,79.0,F,7868.0,F
8113-301693-0019_126-125084-0039,8113.0,F,126.0,F
5767-48579-0018_2815-160188-0041,5767.0,M,2815.0,M
7120-118112-0020_8605-291172-0037,7120.0,F,8605.0,F
5139-61422-0019_7139-75362-0035,5139.0,F,7139.0,M
4226-12707-0010_157-126796-0013,4226.0,M,157.0,M
5727-47032-0026_7481-101276-0006,5727.0,M,7481.0,F
6538-81843-0030_5007-31603-0005,6538.0,M,5007.0,F
2137-131751-0036_7959-109185-0034,2137.0,M,7959.0,F
6538-81843-0023_5914-52088-0008,6538.0,M,5914.0,M
925-8157-0021_1806-2536-0008,925.0,F,1806.0,M
6701-71402-0001_205-123882-0027,6701.0,M,205.0,F
4719-25766-0063_2110-161100-0013,4719.0,M,2110.0,M
1018-135221-0038_543-133217-0001,1018.0,M,543.0,M
8028-233366-0045_2673-162130-0028,8028.0,M,2673.0,M
159-121902-0021_836-131106-0018,159.0,M,836.0,M
4495-18533-0008_3258-169291-0097,4495.0,M,3258.0,F
7938-109179-0001_2256-137628-0005,7938.0,M,2256.0,F
3551-7887-0025_1724-395-0013,3551.0,F,1724.0,F
3032-19361-0022_534-123059-0007,3032.0,M,534.0,F
1961-149738-0006_5868-66166-0013,1961.0,F,5868.0,M
6956-76046-0061_5039-1188-0013,6956.0,M,5039.0,F
6643-67857-0010_2334-150915-0094,6643.0,F,2334.0,M
2229-152864-0016_835-130876-0049,2229.0,M,835.0,M
7140-72205-0009_7828-105171-0030,7140.0,F,7828.0,M
3738-176680-0046_4148-134149-0012,3738.0,F,4148.0,M
54-121080-0039_159-135897-0030,54.0,F,159.0,M
3869-700-0043_4806-26894-0033,3869.0,M,4806.0,M
2582-155972-0000_7126-59167-0025,2582.0,F,7126.0,M
1445-139397-0004_3994-11512-0020,1445.0,M,3994.0,F
2582-155972-0022_5655-46268-0008,2582.0,F,5655.0,F
2582-155972-0064_1827-143625-0003,2582.0,F,1827.0,M
1547-130184-0060_2229-152842-0031,1547.0,F,2229.0,M
3221-9174-0006_7732-107520-0030,3221.0,M,7732.0,M
8011-280922-0005_3448-5416-0043,8011.0,M,3448.0,M
6965-277899-0027_7342-73961-0034,6965.0,M,7342.0,F
7241-90852-0066_3082-165428-0042,7241.0,M,3082.0,M
5767-48579-0002_479-134717-0001,5767.0,M,479.0,F
7128-84121-0006_6235-36641-0039,7128.0,M,6235.0,F
8266-258262-0006_7717-104491-0036,8266.0,M,7717.0,F
9022-282357-0025_7816-108621-0020,9022.0,F,7816.0,F
2404-141240-0039_2085-147968-0028,2404.0,M,2085.0,F
6032-56222-0011_2481-12731-0018,6032.0,F,2481.0,F
3521-175962-0002_5809-51162-0012,3521.0,M,5809.0,F
6782-61316-0067_2393-144496-0058,6782.0,F,2393.0,M
7090-91801-0118_6139-58869-0054,7090.0,M,6139.0,F
2823-160953-0034_1425-139297-0011,2823.0,M,1425.0,F
7145-87280-0029_834-130870-0003,7145.0,F,834.0,F
5133-80690-0043_1806-2536-0016,5133.0,F,1806.0,M
2751-142362-0010_6918-47541-0032,2751.0,F,6918.0,F
4592-26872-0031_6620-283138-0053,4592.0,F,6620.0,F
7395-89882-0013_580-126945-0079,7395.0,F,580.0,M
7540-101262-0022_979-128677-0012,7540.0,M,979.0,F
3540-163612-0008_708-129393-0005,3540.0,M,708.0,M
2696-157636-0057_4733-6398-0085,2696.0,M,4733.0,M
716-129581-0020_4806-26894-0035,716.0,M,4806.0,M
5868-66166-0028_8575-290350-0030,5868.0,M,8575.0,M
8329-279775-0028_815-130105-0001,8329.0,F,815.0,M
4495-18533-0020_8684-293663-0013,4495.0,M,8684.0,F
1668-136271-0032_5190-87791-0025,1668.0,F,5190.0,M
2299-6525-0074_1066-5330-0028,2299.0,M,1066.0,F
6317-54487-0088_7754-105383-0039,6317.0,F,7754.0,F
5266-41151-0003_834-130871-0015,5266.0,F,834.0,F
159-121891-0009_716-129581-0002,159.0,M,716.0,M
6188-73024-0018_1552-140656-0003,6188.0,F,1552.0,M
7720-105168-0017_5186-7793-0089,7720.0,M,5186.0,M
6139-58869-0001_8152-258993-0036,6139.0,F,8152.0,M
3922-723-0002_7437-96153-0005,3922.0,F,7437.0,M
115-121720-0018_2532-163402-0008,115.0,F,2532.0,F
8776-270778-0057_2628-153964-0025,8776.0,F,2628.0,M
4434-73957-0047_8605-291172-0014,4434.0,F,8605.0,F
1121-132777-0002_8545-273050-0004,1121.0,M,8545.0,F
4629-19366-0126_7754-108640-0008,4629.0,M,7754.0,F
1296-138074-0062_8619-291384-0011,1296.0,F,8619.0,M
1271-136861-0034_2299-6525-0053,1271.0,M,2299.0,M
4733-6398-0016_3540-163612-0108,4733.0,M,3540.0,M
8028-233366-0016_1448-135894-0088,8028.0,M,1448.0,F
323-126408-0062_1058-133263-0002,323.0,F,1058.0,M
4433-16802-0024_5246-5084-0020,4433.0,M,5246.0,M
2498-134816-0010_3094-136458-0082,2498.0,F,3094.0,F
6080-233342-0029_7704-106969-0018,6080.0,M,7704.0,M
5656-44577-0067_2039-141209-0026,5656.0,M,2039.0,M
2294-161707-0019_5909-107621-0031,2294.0,M,5909.0,M
1851-148312-0021_576-129623-0106,1851.0,F,576.0,F
4519-80189-0006_3221-138045-0023,4519.0,F,3221.0,M
699-132864-0010_5727-47030-0035,699.0,F,5727.0,M
7518-86741-0094_3490-177638-0025,7518.0,M,3490.0,M
525-126965-0113_954-130627-0072,525.0,F,954.0,M
7938-110127-0025_8490-284268-0034,7938.0,M,8490.0,M
4363-14936-0022_1390-130494-0011,4363.0,F,1390.0,F
479-134717-0027_5570-73846-0018,479.0,F,5570.0,F
3003-14274-0005_8421-283462-0076,3003.0,F,8421.0,F
8474-281187-0005_1556-143307-0062,8474.0,M,1556.0,M
7398-98877-0024_439-123866-0007,7398.0,F,439.0,M
7120-118112-0009_4495-10160-0054,7120.0,F,4495.0,M
4148-183988-0044_318-124224-0076,4148.0,M,318.0,F
8195-117382-0110_549-126410-0088,8195.0,M,549.0,F
7569-102232-0015_1448-135894-0087,7569.0,M,1448.0,F
1160-139730-0006_274-121392-0011,1160.0,M,274.0,F
8635-295761-0044_882-123268-0038,8635.0,M,882.0,F
6269-66176-0003_8527-281131-0006,6269.0,M,8527.0,M
339-132717-0053_4278-187018-0025,339.0,F,4278.0,M
90-121085-0080_3357-28380-0025,90.0,M,3357.0,F
5147-32136-0021_278-127215-0026,5147.0,M,278.0,F
1182-134981-0048_5133-30591-0046,1182.0,M,5133.0,F
1547-130184-0075_7910-80534-0050,1547.0,F,7910.0,F
6120-56179-0046_3733-140718-0013,6120.0,F,3733.0,F
154-124003-0008_8194-89390-0000,154.0,M,8194.0,F
492-131890-0017_4054-11077-0025,492.0,M,4054.0,M
8006-112593-0017_5039-1189-0022,8006.0,M,5039.0,F
93-126208-0019_5660-101892-0017,93.0,F,5660.0,F
8421-283462-0062_9026-282385-0048,8421.0,F,9026.0,F
8786-276749-0035_5776-46889-0062,8786.0,M,5776.0,M
8459-292347-0003_2628-109663-0036,8459.0,M,2628.0,M
6683-67218-0036_6339-65554-0038,6683.0,F,6339.0,F
882-123268-0016_5489-10988-0032,882.0,F,5489.0,F
3003-14274-0077_7520-258986-0034,3003.0,F,7520.0,M
492-131890-0028_3792-176660-0022,492.0,M,3792.0,M
6359-64713-0076_4356-6506-0061,6359.0,F,4356.0,F
6895-92805-0024_6426-64291-0015,6895.0,F,6426.0,F
7938-110128-0015_3361-130131-0021,7938.0,M,3361.0,F
122-129752-0030_1058-131113-0020,122.0,M,1058.0,M
1046-133224-0015_2061-147110-0055,1046.0,M,2061.0,F
5968-61356-0036_7169-89735-0040,5968.0,F,7169.0,M
5975-54006-0096_3686-171133-0029,5975.0,M,3686.0,M
1779-142733-0046_4110-11528-0031,1779.0,F,4110.0,M
296-141721-0016_1018-133447-0025,296.0,M,1018.0,M
4837-302000-0003_8421-283462-0011,4837.0,F,8421.0,F
3482-170453-0031_7061-85635-0024,3482.0,F,7061.0,M
2999-156967-0008_764-132272-0043,2999.0,M,764.0,M
8643-298549-0010_1800-142858-0103,8643.0,M,1800.0,F
5266-34501-0031_5538-224746-0007,5266.0,F,5538.0,F
464-126832-0001_7416-103126-0010,464.0,M,7416.0,F
8152-282985-0011_1093-132891-0050,8152.0,M,1093.0,F
3187-168500-0030_8222-274379-0029,3187.0,M,8222.0,M
8410-278220-0004_2254-152831-0025,8410.0,F,2254.0,F
4535-279849-0047_5909-111961-0001,4535.0,M,5909.0,M
8404-282926-0083_7789-258266-0018,8404.0,F,7789.0,F
7981-112061-0001_408-122806-0053,7981.0,M,408.0,F
1724-395-0044_5767-48579-0064,1724.0,F,5767.0,M
3187-168497-0014_7139-88748-0017,3187.0,M,7139.0,M
3083-7944-0054_2272-152262-0001,3083.0,F,2272.0,M
6497-234100-0030_7874-110243-0024,6497.0,M,7874.0,M
1536-137608-0001_2673-156474-0000,1536.0,M,2673.0,M
1392-135659-0007_968-122544-0038,1392.0,M,968.0,F
7828-105179-0049_7145-87280-0069,7828.0,M,7145.0,F
7437-96157-0005_5133-30591-0050,7437.0,M,5133.0,F
101-126860-0032_1349-135892-0053,101.0,M,1349.0,M
2427-154697-0023_246-224-0018,2427.0,M,246.0,F
9022-282383-0029_6518-66470-0014,9022.0,F,6518.0,F
5186-7793-0075_4238-12895-0039,5186.0,M,4238.0,F
948-132705-0045_3876-174960-0025,948.0,F,3876.0,F
1826-142752-0040_6492-68353-0008,1826.0,M,6492.0,M
815-130105-0041_6075-57154-0011,815.0,M,6075.0,M
6258-49755-0024_4148-183988-0051,6258.0,M,4148.0,M
7120-76055-0046_1987-144135-0012,7120.0,F,1987.0,M
2812-160187-0064_1913-143521-0005,2812.0,M,1913.0,M
224-133227-0024_968-122544-0052,224.0,F,968.0,F
7754-105383-0014_1182-134981-0033,7754.0,F,1182.0,M
3945-29110-0057_2388-153728-0046,3945.0,M,2388.0,M
7868-246932-0022_5570-73848-0002,7868.0,F,5570.0,F
5261-19373-0057_3654-171138-0040,5261.0,M,3654.0,M
4278-187018-0004_2010-147045-0029,4278.0,M,2010.0,F
501-125128-0027_1001-134707-0018,501.0,M,1001.0,M
2162-164461-0021_7982-110054-0016,2162.0,M,7982.0,F
7258-91905-0007_1348-135826-0007,7258.0,M,1348.0,F
3905-172165-0031_4246-12545-0005,3905.0,F,4246.0,M
373-130975-0007_4433-16802-0032,373.0,F,4433.0,M
511-131228-0014_543-133211-0018,511.0,M,543.0,M
663-128991-0049_7933-113272-0022,663.0,M,7933.0,F
1025-92820-0025_3330-170956-0019,1025.0,M,3330.0,F
14-208-0025_4111-184448-0027,14.0,F,4111.0,F
1801-138032-0069_5190-87766-0023,1801.0,M,5190.0,M
8080-3961-0004_1413-121799-0044,8080.0,F,1413.0,M
3224-168198-0021_501-125128-0018,3224.0,F,501.0,M
5968-71320-0001_8713-296159-0008,5968.0,F,8713.0,M
1740-141148-0051_7555-101283-0050,1740.0,F,7555.0,F
5266-41151-0042_829-123191-0001,5266.0,F,829.0,F
1392-128226-0009_1944-159227-0033,1392.0,M,1944.0,F
7460-92002-0074_2053-138901-0027,7460.0,M,2053.0,F
2053-138901-0032_274-121382-0017,2053.0,F,274.0,F
948-132707-0030_4238-12895-0032,948.0,F,4238.0,F
724-123285-0025_2285-163381-0010,724.0,M,2285.0,M
6157-40556-0097_1705-142318-0088,6157.0,M,1705.0,F
1165-135216-0026_492-131899-0022,1165.0,M,492.0,M
16-122827-0020_4837-302000-0016,16.0,F,4837.0,F
8498-287358-0021_2004-147173-0015,8498.0,M,2004.0,F
7316-10642-0072_899-126233-0001,7316.0,F,899.0,M
6505-231837-0027_3540-163612-0019,6505.0,F,3540.0,M
5266-34501-0000_2853-164188-0028,5266.0,F,2853.0,F
5940-54016-0059_2093-143271-0006,5940.0,M,2093.0,M
5401-39515-0029_464-126794-0003,5401.0,M,464.0,M
1212-185485-0007_5809-58763-0038,1212.0,F,5809.0,F
6206-14958-0029_7991-102381-0039,6206.0,F,7991.0,M
576-129623-0081_4358-44937-0017,576.0,F,4358.0,M
2598-4662-0054_1060-134451-0047,2598.0,F,1060.0,F
6233-61742-0014_6510-62516-0022,6233.0,F,6510.0,M
4358-44937-0035_2285-163381-0000,4358.0,M,2285.0,M
329-862-0060_6099-67860-0003,329.0,M,6099.0,F
4839-15307-0024_2473-157861-0038,4839.0,F,2473.0,M
2368-157054-0018_6317-54487-0105,2368.0,M,6317.0,F
6233-61742-0020_4590-18005-0024,6233.0,F,4590.0,M
6924-291608-0010_925-8140-0013,6924.0,F,925.0,F
3551-7894-0019_7789-258266-0055,3551.0,F,7789.0,F
3025-12971-0093_7286-92935-0010,3025.0,F,7286.0,F
5519-39478-0036_1641-130503-0005,5519.0,M,1641.0,F
2758-86039-0010_3551-7884-0007,2758.0,F,3551.0,F
534-127538-0001_707-138866-0008,534.0,F,707.0,M
188-136483-0002_6288-63101-0035,188.0,F,6288.0,F
6877-77361-0035_1265-135636-0032,6877.0,M,1265.0,M
596-139612-0012_4331-57179-0000,596.0,F,4331.0,F
22-121140-0016_7120-118112-0037,22.0,F,7120.0,F
2039-141209-0025_4278-187018-0017,2039.0,M,4278.0,M
2570-157243-0058_2010-147045-0008,2570.0,F,2010.0,F
5684-46243-0032_4358-44937-0041,5684.0,F,4358.0,M
2204-131732-0039_2162-164461-0023,2204.0,F,2162.0,M
3001-160984-0018_1446-122614-0026,3001.0,F,1446.0,M
5448-19208-0023_7569-102240-0016,5448.0,M,7569.0,M
2256-137627-0004_510-130560-0005,2256.0,F,510.0,M
7540-101258-0029_3001-160984-0006,7540.0,M,3001.0,F
8820-294120-0019_5940-54016-0031,8820.0,M,5940.0,M
7881-105574-0023_3070-166420-0013,7881.0,M,3070.0,M
7558-89894-0048_1885-136863-0034,7558.0,M,1885.0,F
6189-64708-0034_7145-87280-0006,6189.0,F,7145.0,F
1801-138032-0043_5386-4145-0013,1801.0,M,5386.0,M
4110-11533-0034_1933-146437-0025,4110.0,M,1933.0,F
210-129396-0062_8266-258263-0006,210.0,M,8266.0,M
7766-275147-0007_2815-160188-0011,7766.0,F,2815.0,M
1271-136861-0020_242-122626-0003,1271.0,M,242.0,F
225-131276-0028_8193-116804-0043,225.0,F,8193.0,F
3483-119637-0000_7933-113273-0038,3483.0,M,7933.0,F
188-136483-0011_398-130093-0059,188.0,F,398.0,M
3119-163519-0008_6054-41610-0009,3119.0,F,6054.0,F
2401-144485-0059_5767-48579-0087,2401.0,F,5767.0,M
7789-258266-0038_6300-39660-0010,7789.0,F,6300.0,F
3483-115968-0027_175-129587-0013,3483.0,M,175.0,F
5126-34483-0033_830-130727-0037,5126.0,M,830.0,F
6924-291608-0035_6339-65534-0047,6924.0,F,6339.0,F
3490-177638-0014_3185-163505-0035,3490.0,M,3185.0,M
4290-14526-0052_8113-301693-0014,4290.0,M,8113.0,F
8772-270777-0028_5723-43296-0011,8772.0,M,5723.0,F
5386-8684-0025_2393-144496-0085,5386.0,M,2393.0,M
1066-103481-0021_345-1119-0021,1066.0,F,345.0,M
1776-142744-0025_3307-145145-0022,1776.0,M,3307.0,M
6215-68888-0032_581-126955-0021,6215.0,F,581.0,M
345-1129-0021_6269-66176-0004,345.0,M,6269.0,M
699-132882-0005_4839-15304-0023,699.0,F,4839.0,F
2581-155520-0014_5914-52088-0013,2581.0,F,5914.0,M
1053-132821-0024_5940-54016-0004,1053.0,F,5940.0,M
3340-170982-0047_6406-89940-0036,3340.0,M,6406.0,F
5985-300225-0015_2201-160438-0013,5985.0,M,2201.0,M
5123-29120-0043_274-121398-0005,5123.0,M,274.0,F
3876-174960-0053_850-131004-0024,3876.0,F,850.0,M
5039-1189-0030_1413-121799-0037,5039.0,F,1413.0,M
1311-134170-0048_5002-72876-0018,1311.0,M,5002.0,M
2570-157243-0079_1390-130495-0003,2570.0,F,1390.0,F
3070-166423-0034_1265-135635-0032,3070.0,M,1265.0,M
5012-31097-0018_5604-26982-0006,5012.0,F,5604.0,F
8195-117382-0050_274-121398-0006,8195.0,M,274.0,F
5246-30101-0047_5239-31629-0067,5246.0,M,5239.0,M
4856-12103-0026_4138-11079-0006,4856.0,M,4138.0,F
1472-139797-0039_5386-4145-0007,1472.0,F,5386.0,M
2085-147968-0038_2481-156738-0009,2085.0,F,2481.0,F
159-135897-0069_439-123866-0018,159.0,M,439.0,M
3989-182389-0029_240-144999-0046,3989.0,M,240.0,M
4356-6506-0053_2272-152267-0006,4356.0,F,2272.0,M
1487-133273-0079_3072-155948-0032,1487.0,M,3072.0,M
1607-149245-0001_2388-153728-0023,1607.0,M,2388.0,M
1487-133273-0053_210-129396-0047,1487.0,M,210.0,M
3289-171108-0004_1445-139397-0014,3289.0,M,1445.0,M
3105-163726-0031_1801-138032-0022,3105.0,M,1801.0,M
3977-185466-0009_5538-70919-0000,3977.0,M,5538.0,F
4973-44575-0011_1316-132782-0032,4973.0,M,1316.0,M
3864-185125-0010_303-123500-0001,3864.0,M,303.0,M
7933-112597-0019_510-130103-0020,7933.0,F,510.0,M
8300-275128-0048_3922-723-0044,8300.0,F,3922.0,F
6686-216563-0073_8097-108005-0008,6686.0,M,8097.0,F
7518-86741-0065_4358-44937-0014,7518.0,M,4358.0,M
1923-161975-0031_6696-73295-0028,1923.0,F,6696.0,F
6553-86683-0095_329-862-0016,6553.0,M,329.0,M
1316-132800-0052_2674-155968-0082,1316.0,M,2674.0,M
4731-95875-0023_204-162375-0032,4731.0,F,204.0,M
5740-39910-0001_8266-279363-0045,5740.0,F,8266.0,M
5039-1189-0054_8713-296159-0038,5039.0,F,8713.0,M
7569-102240-0050_8190-284433-0046,7569.0,M,8190.0,F
1513-140222-0073_5239-32139-0002,1513.0,M,5239.0,M
3224-168199-0008_7318-96168-0041,3224.0,F,7318.0,F
3482-170452-0000_7011-66622-0052,3482.0,F,7011.0,M
380-129064-0015_2787-157400-0065,380.0,F,2787.0,M
8713-302111-0013_2581-157857-0023,8713.0,M,2581.0,F
8677-246948-0036_203-132069-0019,8677.0,F,203.0,F
3493-17615-0039_594-127732-0012,3493.0,F,594.0,M
8195-117382-0099_8075-279233-0007,8195.0,M,8075.0,F
5189-56574-0028_2319-138631-0048,5189.0,M,2319.0,M
4236-8927-0052_583-139009-0047,4236.0,M,583.0,M
93-123172-0011_3790-140725-0007,93.0,F,3790.0,F
5618-48830-0036_231-127936-0049,5618.0,F,231.0,M
4111-184448-0003_5007-31609-0032,4111.0,F,5007.0,F
3072-155949-0015_5914-52088-0007,3072.0,M,5914.0,M
5007-31603-0034_176-123270-0013,5007.0,F,176.0,M
580-126945-0023_3258-169291-0021,580.0,M,3258.0,F
8479-276730-0013_4425-14497-0066,8479.0,M,4425.0,M
1031-133220-0097_1776-139035-0011,1031.0,F,1776.0,M
3835-178030-0027_6510-62558-0049,3835.0,M,6510.0,M
8396-240992-0044_4807-26853-0018,8396.0,M,4807.0,F
3835-178030-0036_4848-28247-0034,3835.0,M,4848.0,M
1571-138486-0016_576-129623-0041,1571.0,M,576.0,F
340-124368-0018_8506-293168-0022,340.0,M,8506.0,F
4839-15304-0014_1913-147989-0010,4839.0,F,1913.0,M
3967-292604-0005_7120-76055-0045,3967.0,F,7120.0,F
2010-121416-0027_4363-14936-0026,2010.0,F,4363.0,F
4926-23281-0048_38-121024-0068,4926.0,F,38.0,M
7688-112187-0009_920-668-0006,7688.0,M,920.0,F
4335-15081-0024_204-287139-0010,4335.0,M,204.0,M
6458-232057-0064_6006-57831-0005,6458.0,M,6006.0,F
6895-92805-0002_8758-291168-0035,6895.0,F,8758.0,M
2673-162129-0002_1001-134707-0073,2673.0,M,1001.0,M
6918-61317-0010_4535-279856-0003,6918.0,F,4535.0,M
